Ticker,Name,City,State,Industry,Sector,FullTimeEmployees,AuditRisk,BoardRisk,OverallRisk,PreviousClose,Open,DividendRate,PayoutRatio,Beta,TrailingPE,ForwardPE,Volume,AverageVolume,MarketCap,PriceToSalesTrailing12Months,TwoHundredDayAverage,EnterpriseValue,ProfitMargins,FloatShares,SharesOutstanding,SharesShort,HeldPercentInstitutions,ShortRatio,ShortPercentOfFloat,BookValue,PriceToBook,EarningsQuarterlyGrowth,NetIncomeToCommon,TrailingEps,ForwardEps,PegRatio,EnterpriseToRevenue,EnterpriseToEbitda,52WeekChange,CurrentPrice,TargetMeanPrice,TargetMedianPrice,RecommendationMean,RecommendationKey,NumberOfAnalystOpinions,TotalCash,TotalCashPerShare,Ebitda,TotalDebt,QuickRatio,CurrentRatio,TotalRevenue,DebtToEquity,RevenuePerShare,ReturnOnAssets,ReturnOnEquity,FreeCashflow,OperatingCashflow,EarningsGrowth,RevenueGrowth,GrossMargins,EbitdaMargins,OperatingMargins
TER,"Teradyne, Inc.",North Reading,MA,Semiconductor Equipment & Materials,Technology,6600,2,3,1,147.95,147.6,0.48,0.1711,1.51,56.444862,30.73499,6175742,2253625,23174825984,8.716969,106.8062,22509060096,0.16152,155424993,156112000,4476102,1.08463,1.71,0.0325,16.636,8.923419,-0.231,429417984,2.63,4.83,6.19,8.467,36.59,0.40060377,148.45,132.02,126,2.3,buy,17,748702976,4.796,615169984,82954000,2.12,3.726,2658587904,3.243,17.309,0.09268,0.17152001,333559264,573174016,-0.2,-0.029,0.57159,0.23139,0.13668
TSLA,"Tesla, Inc.",Austin,TX,Auto Manufacturers,Consumer Cyclical,140473,7,9,10,181.57,182.19,0,,2.318,46.686222,53.826466,63029482,88870133,5.84E+11,6.160277,207.88486,5.68E+11,0.14368,2772176876,3189199872,104790820,0.45955002,1.03,0.0377,20.188,9.065287,-0.551,13651999744,3.92,3.4,4.64,5.99,46.27,-0.24077994,183.01,179.61,180,2.7,hold,41,26862999552,8.423,12264999936,9911000064,1.05,1.716,94745001984,15.206,29.803,0.04717,0.23736,-633124992,10984999936,-0.534,-0.087,0.17778999,0.12945,0.054970004
TXN,Texas Instruments Incorporated,Dallas,TX,Semiconductors,Technology,34000,9,9,8,192.76,194.99,5.2,0.7913,0.991,30.5039,30.74371,12516976,5463751,1.78E+11,10.596188,167.63695,1.82E+11,0.35159,908378932,910481984,20971506,0.90532,3.53,0.0231,18.663,10.476879,-0.353,5877000192,6.41,6.36,-6.03,10.822,23.311,0.1586963,195.53,180.44,175,2.9,hold,27,10392999936,11.415,7800000000,14188999680,3.677,4.911,16801000448,83.548,18.488,0.1276,0.3666,-1591624960,6277000192,-0.351,-0.164,0.61014,0.46425998,0.31658
TXT,Textron Inc.,Providence,RI,Aerospace & Defense,Industrials,35000,3,4,4,86.26,86.33,0.08,0.0171,1.287,18.534187,12.607557,2674117,1129545,16541231104,1.1991613,83.6373,19061231616,0.067490004,189530008,190699008,4117365,0.86518997,3.09,0.024600001,36.269,2.391574,0.052,932000000,4.68,6.88,1.08,1.382,11.292,0.32934868,86.74,99.62,102,2.2,buy,14,1388000000,7.278,1688000000,3908000000,0.766,1.812,13793999872,56.384,70.123,0.04942,0.13373,858124992,1096000000,0.12,0.037,0.16594,0.122370005,0.08485
TMO,Thermo Fisher Scientific Inc,Waltham,MA,Diagnostics & Research,Healthcare,122000,5,7,3,557.21,558.71,1.56,0.0924,0.794,36.238766,23.205917,3198558,1403287,2.16E+11,5.0719395,536.1298,2.44E+11,0.142,380834558,381716000,2800765,0.90748,1.92,0.0073,119.24,4.734988,0.03,6033999872,15.58,24.33,3.76,5.743,22.642,0.08154702,564.6,626.25,621.89,2,buy,24,7249999872,18.993,10778000384,35663998976,1.191,1.696,42491998208,78.171,110.369,0.048210002,0.13616,6073625088,8928000000,0.042,-0.034,0.40365002,0.25365,0.16675
TJX,"TJX Companies, Inc. (The)",Framingham,MA,Apparel Retail,Consumer Cyclical,349000,9,6,7,110.38,110.17,1.5,0.33,0.875,27.545904,24.397802,9238040,6030212,1.25E+11,2.2846677,94.9472,1.33E+11,0.08473,1127504607,1130150016,12580300,0.94114,2.46,0.0111,6.634,16.733496,0.201,4653000192,4.03,4.55,2.46,2.423,19.11,0.35841894,111.01,114.83,115,1.8,buy,20,5058999808,4.476,6961999872,12641999872,0.561,1.229,54912999424,168.515,48.138,0.12778,0.66833997,3341250048,6048999936,0.224,0.059,0.36606997,0.12678,0.10738
TSCO,Tractor Supply Company,Brentwood,TN,Specialty Retail,Consumer Cyclical,50000,1,1,1,280.23,278.89,4.4,0.408,0.824,27.389105,24.633419,1755488,1052479,30354982912,2.0718215,234.08105,35175432192,0.0766,107414731,107810000,7668073,0.98573995,7.15,0.0809,19.686,14.302549,0.082,1122305024,10.28,11.43,4.33,2.401,18.536,0.2853099,281.56,272.85,280,2.4,buy,27,264084992,2.45,1897705984,5084422144,0.105,1.398,14651350016,239.378,134.947,0.10172,0.5558,729285632,1571886976,0.109,0.029,0.36032,0.12952,0.07751
TT,Trane Technologies plc,Swords,,Building Products & Equipment,Industrials,40000,5,4,4,335.93,333.93,3.36,0.3266,1.208,35.319237,28.291277,1879197,1033467,75628732416,4.149201,261.8516,79680872448,0.11813,225616791,226352000,2800172,0.8789,2.75,0.0124,30.391,10.994044,0.421,2180199936,9.46,11.81,2.43,4.372,23.963,0.7915281,334.12,340.11,335,2.6,hold,17,849900032,3.755,3325199872,4880799744,0.697,1.129,18227300352,70.626,79.9,0.10077,0.33898997,1905212544,2628300032,0.43,0.15,0.3387,0.18243,0.14971
TDG,Transdigm Group Incorporated,Cleveland,OH,Aerospace & Defense,Industrials,15500,8,10,10,1329.67,1335.31,0,,1.395,52.36187,34.022404,397005,205550,73926213632,10.121332,1082.875,92038184960,0.21235001,55688201,55958500,1048394,0.98053,4.68,0.0248,-54.153,,0.326,1450000000,25.23,38.83,2.04,12.601,25.538,0.54452026,1321.09,1413.29,1420.02,2,buy,21,4364000256,77.986,3604000000,22468999168,2.582,3.706,7304000000,,126.916,0.09986,,1870625024,1732999936,0.31,0.205,0.59064,0.49343,0.45856997
TRV,"The Travelers Companies, Inc.",New York,NY,Insurance - Property & Casualty,Financial Services,32967,3,9,9,211.97,211.33,4.2,0.2972,0.629,15.575353,10.019102,2663477,1249706,48042729472,1.1201905,197.10155,50725814272,0.073189996,227779727,228992992,3389412,0.84502,2.46,0.0149,109.266,1.920085,0.152,3116000000,13.47,20.94,0.73,1.183,10.325,0.217008,209.8,229.76,228,2.6,hold,20,5349000192,23.359,4912999936,8032000000,0.191,0.333,42887999488,32.1,187.263,0.021359999,0.13059,12980124672,8157000192,0.162,0.157,0.22183001,0.11455,0.13074
TRMB,Trimble Inc.,Westminster,CO,Scientific & Technical Instruments,Technology,12700,10,3,2,55.75,55.72,0,,1.515,58.479168,18.406557,3544378,1461345,13709837312,3.573434,53.80405,16672969728,0.062480003,243761860,244208000,1859961,0.96726996,1.41,0.0087,17.715,3.1690657,-0.556,239700000,0.96,3.05,2.04,4.346,20.617,0.109267,56.14,71,71,1.9,buy,7,255100000,1.039,808700032,3145700096,0.484,1.002,3836600064,72.33,15.503,0.03892,0.05578,322750016,622200000,-0.558,0.041,0.64651,0.21079001,0.12294
TFC,Truist Financial Corporation,Charlotte,NC,Banks - Regional,Financial Services,49218,3,8,7,36.63,36.51,2.08,0.5226,1.05,,9.290404,9627219,7364422,49228697600,2.3652859,34.60365,82881560576,-0.067600004,1334081857,1338099968,13264379,0.72626996,1.66,0.0099,38.972,0.9440111,-0.209,-1732000000,-1.31,3.96,2.12,3.982,,0.22266531,36.79,42.88,43,2.3,buy,22,42996998144,32.133,,69745000448,,,20813000704,,15.607,-0.00239,-0.0218,,7522999808,-0.236,-0.098,,,0.38351002
TYL,"Tyler Technologies, Inc.",Plano,TX,Software - Application,Technology,7305,5,10,7,479.04,479.96,0,,0.74,111.16818,46.852493,1027445,233800,20766586880,10.423649,423.813,21215041536,0.094969995,42178034,42455300,1052258,0.9718,4.35,0.028199999,71.232,6.8668575,0.754,189214000,4.4,10.44,4.9,10.649,61.44,0.21661484,489.14,520.65,529,1.9,buy,17,196944000,4.639,345296992,645416000,0.847,0.944,1992257024,21.349,47.267,0.03286,0.06628,388153376,377569984,0.726,0.086,0.44417998,0.17332001,0.13071999
TSN,"Tyson Foods, Inc.",Springdale,AR,Farm Products,Consumer Defensive,139000,10,10,10,56.12,56.23,1.96,2.0213,0.745,,15.013333,3264260,2525414,20044206080,0.37905797,53.6913,28940201984,-0.01163,278678480,286016000,5162911,0.83966005,2.02,0.0207,50.808,1.1080933,,-615000000,-1.77,3.75,0.4,0.547,12.704,0.120844126,56.3,60.89,62,2.7,hold,9,2198000128,6.174,2278000128,10960000000,0.809,1.769,52878999552,60.144,149.376,0.01426,-0.03261,930625024,2160000000,,-0.005,0.058080003,0.043080002,0.031059999
USB,U.S. Bancorp,Minneapolis,MN,Banks - Regional,Financial Services,70000,1,5,1,39.28,39.05,1.96,0.64449996,1.063,13.189369,9.25408,15518168,7567217,61950263296,2.4626436,39.34365,64285257728,0.20075001,1555247977,1560460032,19708737,0.80323,2.6,0.0126,31.248,1.2704813,-0.223,4668000256,3.01,4.29,7.31,2.555,,0.22834158,39.7,47.2,47,2.4,buy,21,79658000384,51.048,,74720002048,,,25155999744,,16.232,0.00744,0.0928,,10266000384,-0.254,-0.087,,,0.32192
UBER,"Uber Technologies, Inc.",San Francisco,CA,Software - Application,Technology,30700,4,9,8,70.3,70.04,0,,1.367,111.44444,33.274883,20707885,18562491,1.47E+11,3.801736,62.66935,1.54E+11,0.03602,2084192131,2089520000,50490740,0.83231,2.18,0.0251,5.3,13.2471695,,1390000000,0.63,2.11,1.78,3.983,65.292,0.5805943,70.21,85.89,87,1.8,buy,44,5762999808,2.758,2353999872,11313999872,1.023,1.208,38589001728,90.519,18.798,0.026789999,0.15587,3194874880,4394999808,,0.148,0.32364,0.061,0.01698
UDR,"UDR, Inc.",Highlands Ranch,CO,REIT - Residential,Real Estate,1397,1,9,9,40.58,40.71,1.7,0.91300005,0.798,29.507248,84.833336,3895433,2455119,15349731328,9.191692,36.66735,33736742912,0.27337998,653732971,329307008,5708887,1.01625,2.08,0.023599999,11.764,3.461408,0.394,451641984,1.38,0.48,4.79,20.202,33.615,-0.018558681,40.72,40.89,41,2.5,buy,19,11541000,0.018,1003617984,5947289088,0.014,0.33,1669956992,122.458,5.079,0.017719999,0.100810006,636236608,832248000,0.416,0.033,0.66510004,0.60098,0.18511999
ULTA,"Ulta Beauty, Inc.",Bolingbrook,IL,Specialty Retail,Consumer Cyclical,20000,5,1,3,378.4,380.8,0,,1.364,14.994141,13.534908,1348367,966230,18315939840,1.6210392,445.3983,19684098048,0.111260004,47571307,47716400,1714244,0.97098,2.27,0.045900002,48.087,7.9824066,-0.098,1257067008,25.6,28.36,2.36,1.742,10.433,-0.17196971,383.85,484.29,500,2.4,buy,23,524596000,10.994,1886648064,1892768000,0.463,1.755,11298887680,82.268,231.549,0.18587999,0.58214,661419904,1330705024,-0.06,0.035,0.42738998,0.16698,0.14709
UNP,Union Pacific Corporation,Omaha,NE,Railroads,Industrials,31052,6,1,1,225.17,226.13,5.2,0.4967,1.055,21.595987,17.789928,3220197,2242075,1.38E+11,5.7256866,231.44005,1.70E+11,0.26521,608352768,610121984,4308545,0.80883,2.14,0.0071,25.677,8.805935,0.007,6390000128,10.47,12.71,1.37,7.067,14.739,0.123081565,226.11,265.49,270,2.2,buy,24,945000000,1.549,11553000448,33265999872,0.685,0.925,24093999104,212.359,39.573,0.08644,0.45450002,3678125056,8661000192,0.008,-0.004,0.53946996,0.4795,0.39578998
UAL,"United Airlines Holdings, Inc.",Chicago,IL,Airlines,Industrials,104500,7,1,9,48.9,48.69,0,,1.477,5.8827844,4.0623946,11116653,9544406,15841729536,0.2889403,44.1404,36693749760,0.04903,326626752,328803008,17987335,0.75507003,1.41,0.062,27.944,1.7241626,,2688000000,8.19,11.86,0.16,0.669,4.597,-0.09639913,48.18,71.28,69.6,1.8,buy,18,13991999488,42.554,7982000128,34844000256,0.656,0.755,54826999808,379.234,167.143,0.047659997,0.33905,-1354125056,6616000000,,0.097,0.33925,0.14559,0.011089999
UPS,"United Parcel Service, Inc.",Atlanta,GA,Integrated Freight & Logistics,Industrials,500000,2,6,9,136.87,136.62,6.52,0.9392,0.999,19.768454,14.053498,9126730,3928001,1.17E+11,1.3023251,149.84656,1.37E+11,0.06604,728628222,729398976,11600174,0.71875,3.41,0.0159,19.777,6.9070134,-0.413,5926000128,6.91,9.72,2.46,1.524,11.06,-0.20926195,136.6,160.66,161.75,2.5,buy,26,4512999936,5.275,12366999552,24397000704,0.976,1.101,89739001856,144.08,104.652,0.0799,0.32044998,3242625024,11196999680,-0.406,-0.053,0.22327,0.13781,0.08173
URI,"United Rentals, Inc.",Stamford,CT,Rental & Leasing Services,Industrials,26650,3,4,1,639.22,641.11,6.52,0.16469999,1.746,17.393595,13.43636,711222,544988,43041390592,2.9618354,578.3032,55611494400,0.17307,66213027,66589900,2722750,0.94883,4.79,0.0463,121.563,5.2711763,0.202,2515000064,36.84,47.69,1.82,3.827,12.447,0.5523523,640.78,671.33,675.66,2.7,hold,16,429000000,6.442,4467999744,13370999808,0.788,0.894,14531999744,164.667,213.958,0.09873,0.32984,2910749952,4793999872,0.243,0.061,0.41301998,0.30746,0.24964
UNH,UnitedHealth Group Incorporated,Minnetonka,MN,Healthcare Plans,Healthcare,440000,6,6,2,484.52,484.44,8.4,0.4591,0.59,29.498165,15.552368,6346712,4159516,4.44E+11,1.1704448,509.43704,4.95E+11,0.04048,917743570,920385024,8114406,0.89529,1.92,0.0088,94.226,5.1216226,,15361000448,16.36,31.03,1.36,1.305,14.151,0.007368565,482.59,575.92,572.5,1.7,buy,24,32710000640,35.539,35001999360,73637003264,0.758,0.817,3.79E+11,75.979,410.145,0.070879996,0.17222,-930124992,13884999680,,0.086,0.24054001,0.09224,0.07947
UHS,"Universal Health Services, Inc.",King of Prussia,PA,Medical Care Facilities,Healthcare,96700,8,10,10,188.68,188.81,0.8,0.068,1.292,16.079931,12.3837595,782147,672959,12656312320,0.86343825,155.255,17905553408,0.0557,57423922,59677600,2529912,0.95382005,3.14,0.0587,93.482,2.0228493,0.605,816289984,11.76,15.27,0.77,1.222,9.664,0.24342453,189.1,194.8,195,2.5,buy,15,112093000,1.675,1852866048,5307198976,1.162,1.383,14658039808,84.097,214.023,0.05821,0.13305001,416685760,1373449984,0.675,0.108,0.40284002,0.12641,0.10115
VLO,Valero Energy Corporation,San Antonio,TX,Oil & Gas Refining & Marketing,Energy,9886,8,5,5,152.47,153.5,4.28,0.2026,1.459,7.370462,10.608051,7108163,2779385,49487290368,0.36832958,143.6702,57865125888,0.052199997,324995165,326996000,12262990,0.83373,4.95,0.0377,79.686,1.8850238,-0.594,6992999936,20.38,14.16,-0.92,0.431,4.693,0.32940972,150.21,181.8,183.5,2.2,buy,14,4917000192,15.037,12328999936,10897000448,0.999,1.59,1.34E+11,37.805,391.138,0.09769,0.2624,5872374784,7904999936,-0.547,-0.133,0.090050004,0.091759995,0.05604
VTR,"Ventas, Inc.",Chicago,IL,REIT - Healthcare Facilities,Real Estate,486,2,4,3,50.07,50.13,1.8,90,1.351,,152.78787,4791641,2167009,20408705024,4.42234,45.3129,33874677760,-0.01578,402677030,404774016,7615079,0.96133006,3.73,0.0256,23.249,2.1686952,,-72802000,-0.16,0.33,-36.31,7.34,18.778,0.099193335,50.42,53.72,54,2.1,buy,17,632443008,1.562,1803934976,13757390848,0.405,0.467,4614910976,141.19,11.461,0.01668,-0.00615,973724992,1143504000,,0.107,0.43041,0.39089,0.12372
VLTO,Veralto Corp,Waltham,MA,Pollution & Treatment Controls,Industrials,16000,9,4,10,100.28,100,0.36,0.0557,,30.609907,27.236914,3254432,1622429,24405764096,4.8404927,84.0815,26368739328,0.15827,236560662,246847008,1946987,0.95578,1.07,0.0088,,,-0.182,798000000,3.23,3.63,4.59,5.23,21.265,0.27082264,98.87,100.49,101,2.4,buy,11,827000000,3.35,1240000000,2784000000,1.42,1.831,5041999872,187.097,20.45,0.13668999,0.33001998,906000000,922000000,-0.187,0.017,0.5831,0.24593,0.23515
VRSN,"VeriSign, Inc.",Reston,VA,Software - Infrastructure,Technology,907,6,9,4,180.89,182,0,,0.911,22.375616,21.004625,1130929,751114,18096324608,11.960559,195.3311,18967324672,0.55056,98654796,99600000,1859085,0.81663,2.14,0.0287,-16.341,,0.086,833000000,8.12,8.65,2.86,12.536,17.885,-0.17206651,181.69,205.95,202.86,2.5,buy,3,924700032,9.284,1060499968,1795699968,0.768,0.814,1512999936,,14.779,0.36523,,680712512,852099968,0.129,0.055,0.87013,0.70093,0.67369
VRSK,"Verisk Analytics, Inc.",Jersey City,NJ,Consulting Services,Industrials,7500,7,2,5,268.09,269.55,1.56,0.2578,0.835,49.50916,36.67843,1550276,885212,38567907328,14.107801,240.06485,41320570880,0.28455,142321402,142675008,2447243,0.94762003,2.6,0.0194,1.976,136.80162,2.901,793900032,5.46,7.37,3.26,15.115,32.38,0.2121973,270.32,255.22,260,2.3,buy,13,353500000,2.478,1276099968,3100499968,0.938,1.094,2733799936,1077.311,18.927,0.16496,4.319,686174976,1067600000,3.149,0.08,0.67514,0.46679002,0.43679002
VZ,Verizon Communications Inc.,New York,NY,Telecom Services,Communication Services,104400,1,6,1,40.24,40.37,2.66,0.99160004,0.405,15.071161,8.543525,29913303,17346170,1.69E+11,1.2636261,38.12505,3.49E+11,0.084350005,4202941012,4209250048,45813424,0.64455,2.44,0.0109,22.411,1.795547,-0.063,11306999808,2.67,4.71,7.83,2.605,7.269,0.11437273,40.24,44.81,45.25,2.5,buy,24,2424999936,0.576,48027000832,1.81E+11,0.527,0.708,1.34E+11,188.845,31.817,0.04997,0.124239996,9939624960,36269998080,-0.066,0.002,0.59585,0.35830003,0.23125
VRTX,Vertex Pharmaceuticals Incorpor,Boston,MA,Biotechnology,Healthcare,5400,9,6,8,471.38,464.64,0,,0.413,30.396238,25.810022,2825832,1119956,1.21E+11,11.8755045,401.65085,1.12E+11,0.39464,257294710,258052992,3769903,0.95741,3.46,0.0146,71.804,6.527631,0.571,4019399936,15.42,18.16,2.2,10.948,24.326,0.34899986,468.71,468.39,462,2.2,buy,25,10171299840,39.415,4583699968,721299968,3.152,3.501,10184999936,3.889,39.492,0.12821999,0.24375999,3308649984,3944000000,0.565,0.133,0.55353,0.45004,0.45202
VTRS,Viatris Inc.,Canonsburg,PA,Drug Manufacturers - Specialty & Generic,Healthcare,33000,2,10,8,10.26,10.23,0.48,9.6,0.972,,3.835165,29958573,8082037,12466420736,0.8115525,10.79425,29571176448,-0.00365,1185663074,1190680064,42185207,0.83524,5.5,0.0403,16.813,0.62273246,-0.493,-56100000,-0.05,2.73,-1.39,1.925,6.247,0.062944174,10.47,15.15,12.09,2.8,hold,8,1105400064,0.928,4733400064,18210199552,0.693,1.665,15361200128,90.986,12.817,0.02708,-0.00274,1020737472,2443000064,-0.518,-0.018,0.43473,0.30813998,0.12027001
VICI,VICI Properties Inc.,New York,NY,REIT - Diversified,Real Estate,28,2,2,3,28.08,28.18,1.66,0.64879996,0.925,11.150794,10.255474,9699251,6261545,29313359872,7.953005,29.4877,46846111744,0.70128995,1039363546,1043180032,22345368,0.99843,3.53,0.025,24.364,1.153341,0.137,2584816128,2.52,2.74,1.75,12.71,13.716,-0.105095565,28.1,35.17,34.5,1.9,buy,22,485318016,0.465,3415539968,17614292992,29.851,29.854,3685821952,68.223,3.597,0.049569998,0.10614,-12282375,2202714880,0.093,0.083,0.98998,0.92667,0.84196
V,Visa Inc.,San Francisco,CA,Credit Services,Financial Services,,10,1,3,276.82,277.17,2.08,0.21700001,0.967,30.785236,24.617172,14557248,7208591,5.63E+11,16.494175,263.03116,5.55E+11,0.53865004,1570978295,1574150016,36954822,0.98521006,4.46,0.0235,19.452,14.148674,0.095,18108000256,8.94,11.18,2.08,16.258,23.183,0.21617317,275.22,310.25,310.5,1.9,buy,34,17703000064,8.85,23942000640,20603000832,1.004,1.398,34140999680,50.89,16.876,0.16023001,0.46528,15939250176,20875999232,0.124,0.099,0.97806,0.70127,0.66564006
VST,Vistra Corp.,Irving,TX,Utilities - Independent Power Producers,Utilities,4870,8,2,6,88.19,87.72,0.87,0.5141,1.046,53.288345,14.525084,18303465,8492017,30180376576,2.2509232,53.21605,49620377600,0.05661,344134809,347460000,12012737,0.94158,1.19,0.0401,9.119,9.5251665,,598000000,1.63,5.98,0.12,3.701,13.528,2.3929687,86.86,109.72,115,1.8,buy,11,1128999936,3.249,3668000000,16465000448,0.326,1.075,13408000000,226.043,37.13,0.0294,0.12991999,439500000,4329999872,,-0.31,0.33756,0.27357,0.03602
VMC,Vulcan Materials Company (Holdi,Birmingham,AL,Building Materials,Basic Materials,10961,7,6,6,246.46,245.72,1.84,0.2529,0.841,35.86252,24.6332,1248481,706422,32773367808,4.2681437,235.9317,36418732032,0.11919,131833023,132252000,2142087,0.93938005,3.11,0.0184,56.628,4.376104,-0.149,925600000,6.91,10.06,1.8,4.743,18.317,0.15383899,247.81,295.06,300,2,buy,22,292400000,2.211,1988199936,3912999936,1.693,2.74,7678600192,52.058,57.821,0.06113,0.12765999,578758720,1488899968,-0.152,-0.063,0.25413,0.25893,0.110369995
WRB,W.R. Berkley Corporation,Greenwich,CT,Insurance - Property & Casualty,Financial Services,8329,10,10,9,81.03,81.23,0.48,0.078200005,0.625,14.296624,12.459752,1865184,1194153,20578234368,1.6456391,75.35225,21347143680,0.122329995,200490358,255662000,5302527,0.70884,3.77,0.026300002,30.344,2.6525836,0.504,1529703936,5.63,6.46,1.51,1.707,,0.37214458,80.49,87.96,87.5,2.3,buy,12,2315172096,9.056,,3070380032,0.222,0.396,12504707072,39.371,46.433,0.03619,0.20728001,2847145216,3230149888,0.547,0.125,0.43877,,0.18197
GWW,"W.W. Grainger, Inc.",Lake Forest,IL,Industrial Distribution,Industrials,23200,6,5,5,915.29,914.61,8.2,0.2053,1.16,25.249998,21.3251,389166,243900,44959825920,2.7048385,862.5076,47134900224,0.10943,44449468,49068800,1325917,0.73349,5.25,0.0347,65.184,14.038108,-0.02,1819000064,36.24,42.91,0.84,2.836,16.726,0.22319508,915.06,1019.08,1000.33,2.9,hold,8,804000000,16.385,2817999872,2728000000,1.24,2.191,16622000128,77.743,334.783,0.20015,0.57736,1495500032,2238000128,0.001,0.035,0.39285,0.16952999,0.15797
WAB,Westinghouse Air Brake Technolo,Pittsburgh,PA,Railroads,Industrials,29000,3,9,5,161.6,161.26,0.8,0.1384,1.325,31.328794,19.613886,1572594,1080183,28403275776,2.8460195,132.8465,32102266880,0.09198,174293017,176384992,1857551,0.94259,1.51,0.012,59.174,2.7212965,0.609,918000000,5.14,8.21,1.63,3.217,16.607,0.55494404,161.03,177.01,181.05,2.2,buy,9,634000000,3.594,1932999936,4291000064,0.69,1.522,9980000256,40.851,56.083,0.04868,0.09003,1021124992,1560000000,0.645,0.138,0.31403,0.19369,0.1698
WBA,"Walgreens Boots Alliance, Inc.",Deerfield,IL,Pharmaceutical Retailers,Healthcare,330000,10,5,7,15.87,15.89,1,2.9091,0.768,,5.168285,18512322,12520093,13777526784,0.09528225,20.7627,49608531968,-0.041750003,713136123,862713024,43268583,0.61624,4.88,0.0688,15.63,1.0217531,,-6037000192,-7,3.09,-0.64,0.343,13.368,-0.49446028,15.97,21.58,22,3,hold,16,676000000,0.784,3711000064,34626998272,0.276,0.665,1.45E+11,225.378,167.542,0.01117,-0.57192004,334875008,101000000,,0.063,0.18586999,0.02566,0.01741
WMT,Walmart Inc.,Bentonville,AR,Discount Stores,Consumer Defensive,2100000,2,7,1,68.01,68.26,0.83,0.3337,0.517,29.145926,25.339554,25749347,15732109,5.46E+11,0.8309908,57.148468,6.10E+11,0.02882,4331206777,8043539968,43289108,0.34958,2.9,0.01,10.1,6.7237625,2.051,18941999104,2.33,2.68,3.43,0.929,15.356,0.3139633,67.91,72.32,73,1.8,buy,34,9404999680,1.169,39749001216,66538000384,0.192,0.803,6.57E+11,75.363,81.456,0.06916,0.23464,7845000192,35342000128,2.043,0.06,0.24499,0.06047,0.04236
DIS,Walt Disney Company (The),Burbank,CA,Entertainment,Communication Services,173250,7,1,2,101.84,101.795,0.9,0.3261,1.402,111.16304,18.628416,14144918,10477020,1.86E+11,2.09009,98.39155,2.31E+11,0.019,1820399614,1823040000,20333395,0.70267,1.71,0.0112,54.355,1.8815196,,1695000064,0.92,5.49,1.18,2.585,14.28,0.1529876,102.27,124.33,130,2.1,buy,26,6634999808,3.64,16149999616,46299000832,0.568,0.749,89202999296,44.62,48.718,0.0341,0.02716,8282375168,13454999552,,0.012,0.35027,0.18105,0.13504
WBD,"Warner Bros. Discovery, Inc. - ",New York,NY,Entertainment,Communication Services,35300,8,8,10,7.04,7.09,0,,1.532,,-143.59999,56623912,29882740,17593225216,0.43355495,9.69555,58252251136,-0.074499995,2218415738,2450309888,112961540,0.63909,3.62,0.0519,18.028,0.39826936,,-3023000064,-1.24,-0.05,0.18,1.436,7.774,-0.39049238,7.18,11.99,11,2.4,buy,25,3068999936,1.252,7493000192,42585001984,0.396,0.82,40578998272,94.019,16.639,-0.00161,-0.06386,21378250752,8693000192,,-0.069,0.41699,0.18465,-0.00341
